timestamp,text
43:20,"43:20 minutes gone. Tactical stalemate continues."
43:21,"Walker drives forward, cross blocked."
43:22,"Minute 43:22. Crowd reacts wildly."
43:23,"City corner whipped in, header cleared."
43:24,"Minute 43:24. Pep shouting instructions."
43:25,"De Bruyne collects rebound, passes sideways."
43:26,"Minute 43:26. Fans buzzing intensely."
43:27,"Haaland drives forward, blocked by Bastoni."
43:28,"Minute 43:28. Crowd reacts loudly."
43:29,"Rodri switches play, cross blocked."
43:30,"43:30 minutes gone. Still 0-0."
43:31,"Walker drives forward, cross blocked."
43:32,"Minute 43:32. Crowd reacting wildly."
43:33,"De Bruyne dribbles into box, blocked by Inter defense."
43:34,"Minute 43:34. Pep furious."
43:35,"City corner whipped in, cleared by Inter defenders."
43:36,"Minute 43:36. Fans groaning."
43:37,"Haaland tries through ball, blocked by Bastoni."
43:38,"Minute 43:38. Crowd reacts loudly."
43:39,"Rodri passes sideways, City retain possession."
43:40,"44:00 minutes gone. Still 0-0."
44:01,"De Bruyne dribbles, blocked by Bastoni."
44:02,"Minute 44:02. Crowd reacts wildly."
44:03,"Walker drives forward, cross blocked."
44:04,"Minute 44:04. Pep shouting instructions."
44:05,"Haaland shot blocked by Onana."
44:06,"Minute 44:06. Fans buzzing intensely."
44:07,"City recycle possession calmly."
44:08,"Minute 44:08. Crowd reacts loudly."
44:09,"De Bruyne dribbles into box, blocked."
44:10,"44:10 minutes gone. Still 0-0."
44:11,"Walker drives forward, cross blocked."
44:12,"Minute 44:12. Crowd groans at blocked play."
44:13,"City corner whipped in, cleared by Inter defenders."
44:14,"Minute 44:14. Pep shouting instructions."
44:15,"Haaland drives forward, blocked by Bastoni."
44:16,"Minute 44:16. Fans react loudly."
44:17,"Rodri passes sideways, City retain possession."
44:18,"Minute 44:18. Crowd reacting intensely."
44:19,"De Bruyne dribbles, blocked by Inter defense."
44:20,"44:20 minutes gone. Tactical stalemate continues."
44:21,"Walker drives forward, cross blocked."
44:22,"Minute 44:22. Crowd reacts wildly."
44:23,"City corner whipped in, header cleared."
44:24,"Minute 44:24. Pep shouting instructions."
44:25,"De Bruyne collects rebound, passes sideways."
44:26,"Minute 44:26. Fans buzzing intensely."
44:27,"Haaland drives forward, blocked by Bastoni."
44:28,"Minute 44:28. Crowd reacts loudly."
44:29,"Rodri switches play, cross blocked."
44:30,"44:30 minutes gone. Still 0-0."
44:31,"Walker drives forward, cross blocked."
44:32,"Minute 44:32. Crowd reacting wildly."
44:33,"De Bruyne dribbles into box, blocked by Inter defense."
44:34,"Minute 44:34. Pep furious."
44:35,"City corner whipped in, cleared by Inter defenders."
44:36,"Minute 44:36. Fans groaning."
44:37,"Haaland tries through ball, blocked by Bastoni."
44:38,"Minute 44:38. Crowd reacts loudly."
44:39,"Rodri passes sideways, City retain possession."
44:40,"45:00 minutes gone. Still 0-0. Additional time to be announced."
45:00 +01,"Referee signals first minute of added time."
45:00 +02,"De Bruyne dribbles, blocked by Bastoni."
45:00 +03,"Walker drives forward, cross blocked."
45:00 +04,"Haaland tries shot from edge, blocked by Onana."
45:00 +05,"Rodri passes sideways, City retain possession."
45:00 +06,"De Bruyne dribbles into box, blocked by Bastoni."
45:00 +07,"Walker drives forward, cross blocked."
45:00 +08,"City corner whipped in, cleared by Inter defenders."
45:00 +09,"Haaland drives forward, blocked by Bastoni."
45:00 +10,"Rodri switches play, cross blocked."
45:00 +11,"De Bruyne dribbles, blocked by Inter defense."
45:00 +12,"Walker drives forward, cross blocked."
45:00 +13,"Haaland offside on counter."
45:00 +14,"City recycle possession calmly through midfield."
45:00 +15,"De Bruyne dribbles, blocked by Bastoni."
45:00 +16,"Walker drives forward, cross blocked."
45:00 +17,"City corner whipped in, header cleared."
45:00 +18,"De Bruyne collects rebound, passes sideways."
45:00 +19,"Haaland drives forward, blocked by Bastoni."
45:00 +20,"Rodri switches play, cross blocked."
45:00 +21,"Walker drives forward, cross blocked."
45:00 +22,"De Bruyne dribbles into box, blocked by Inter defense."
45:00 +23,"City corner whipped in, cleared by Inter defenders."
45:00 +24,"Haaland tries through ball, blocked by Bastoni."
45:00 +25,"Rodri passes sideways, City retain possession."
45:00 +26,"De Bruyne dribbles, blocked by Bastoni."
45:00 +27,"Walker drives forward, cross blocked."
45:00 +28,"City corner whipped in, header cleared."
45:00 +29,"De Bruyne collects rebound, passes sideways."
45:00 +30,"Haaland drives forward, blocked by Bastoni."
45:00 +31,"Rodri switches play, cross blocked."
45:00 +32,"Walker drives forward, cross blocked."
45:00 +33,"De Bruyne dribbles into box, blocked by Inter defense."
45:00 +34,"City corner whipped in, cleared by Inter defenders."
45:00 +35,"Haaland tries through ball, blocked by Bastoni."
45:00 +36,"Rodri passes sideways, City retain possession."
45:00 +37,"De Bruyne dribbles, blocked by Bastoni."
45:00 +38,"Walker drives forward, cross blocked."
45:00 +39,"City corner whipped in, header cleared."
45:00 +40,"De Bruyne collects rebound, passes sideways."
45:00 +41,"Haaland drives forward, blocked by Bastoni."
45:00 +42,"Rodri switches play, cross blocked."
45:00 +43,"Walker drives forward, cross blocked."
45:00 +44,"De Bruyne dribbles into box, blocked by Inter defense."
45:00 +45,"City corner whipped in, cleared by Inter defenders."
45:00 +46,"Haaland tries through ball, blocked by Bastoni."
45:00 +47,"Rodri passes sideways, City retain possession."
45:00 +48,"De Bruyne dribbles, blocked by Bastoni."
45:00 +49,"Walker drives forward, cross blocked."
45:00 +50,"Half-time whistle. Score still 0-0."
45:00,"Kick-off for 2nd half. City start with possession."
45:01,"Minute 45:01. Crowd reacting eagerly."
45:02,"De Bruyne passes sideways, City build up from midfield."
45:03,"Minute 45:03. Walker overlaps, blocked by Inter defense."
45:04,"Haaland makes a run, offside flag raised."
45:05,"Minute 45:05. Crowd reacts loudly."
45:06,"Rodri switches play to wide areas."
45:07,"Minute 45:07. Fans buzzing at midfield action."
45:08,"De Bruyne dribbles, blocked by Inter defenders."
45:09,"Minute 45:09. Pep shouting instructions."
45:10,"Walker drives forward, cross blocked."
45:11,"Minute 45:11. Crowd reacts wildly."
45:12,"City corner whipped in, cleared by Inter defense."
45:13,"Minute 45:13. Tactical build continues."
45:14,"Haaland tries through ball, blocked by Bastoni."
45:15,"Minute 45:15. Crowd groaning at missed chance."
45:16,"Rodri passes sideways, City retain possession."
45:17,"Minute 45:17. Fans buzzing intensely."
45:18,"De Bruyne dribbles into box, blocked by Inter defense."
45:19,"Minute 45:19. Crowd reacts loudly."
45:20,"Walker drives forward, cross blocked."
45:21,"Minute 45:21. Pep gesturing furiously."
45:22,"City recycles possession calmly through midfield."
45:23,"Minute 45:23. Crowd intensity rising."
45:24,"De Bruyne attempts long ball, intercepted by Inter."
45:25,"Minute 45:25. Fans react loudly."
45:26,"Walker drives forward, blocked by Bastoni."
45:27,"Minute 45:27. Crowd reacts wildly."
45:28,"City corner whipped in, header cleared by Inter defenders."
45:29,"Minute 45:29. Tactical stalemate continues."
45:30,"Haaland tries shot from edge, blocked by Onana."
45:31,"Minute 45:31. Crowd groaning at missed chance."
45:32,"Rodri switches play, City maintain possession."
45:33,"Minute 45:33. Pep shouting instructions."
45:34,"De Bruyne dribbles, blocked by Inter defense."
45:35,"Minute 45:35. Crowd reacts loudly."
45:36,"Walker drives forward, cross blocked."
45:37,"Minute 45:37. Fans buzzing intensely."
45:38,"City corner whipped in, cleared by Inter defenders."
45:39,"Minute 45:39. Crowd reacts wildly."
45:40,"Haaland drives forward, blocked by Bastoni."
45:41,"Minute 45:41. Fans groaning."
45:42,"Rodri passes sideways, City retain possession."
45:43,"Minute 45:43. Crowd reacts loudly."
45:44,"De Bruyne dribbles into box, blocked by Inter defense."
45:45,"Minute 45:45. Pep shouting instructions."
45:46,"Walker drives forward, cross blocked."
45:47,"Minute 45:47. Crowd reacting wildly."
45:48,"City recycle possession calmly."
45:49,"Minute 45:49. Fans buzzing."
45:50,"De Bruyne dribbles, blocked by Bastoni."
45:51,"Minute 45:51. Crowd reacts loudly."
45:52,"Walker drives forward, cross blocked."
45:53,"Minute 45:53. Pep furious on sideline."
45:54,"City corner whipped in, cleared by Inter defenders."
45:55,"Minute 45:55. Crowd reacts wildly."
45:56,"Haaland tries through ball, blocked by Bastoni."
45:57,"Minute 45:57. Fans groaning."
45:58,"Rodri passes sideways, City retain possession."
45:59,"Minute 45:59. Crowd intensity rising."
46:00,"46:00 minutes gone. Still 0-0."
46:01,"De Bruyne dribbles, blocked by Inter defense."
46:02,"Minute 46:02. Crowd reacts wildly."
46:03,"Walker drives forward, cross blocked."
46:04,"Minute 46:04. Pep shouting instructions."
46:05,"Haaland shot blocked by Onana."
46:06,"Minute 46:06. Crowd reacts loudly."
46:07,"City recycle possession calmly through midfield."
46:08,"Minute 46:08. Fans buzzing."
46:09,"De Bruyne dribbles into box, blocked."
46:10,"46:10 minutes gone. Still 0-0."
46:11,"Walker drives forward, cross blocked."
46:12,"Minute 46:12. Crowd groans at blocked play."
46:13,"City corner whipped in, cleared by Inter defenders."
46:14,"Minute 46:14. Pep shouting instructions."
46:15,"Haaland drives forward, blocked by Bastoni."
46:16,"Minute 46:16. Fans react loudly."
46:17,"Rodri passes sideways, City retain possession."
46:18,"Minute 46:18. Crowd reacting intensely."
46:19,"De Bruyne dribbles, blocked by Inter defense."
46:20,"46:20 minutes gone. Tactical stalemate continues."
46:21,"Walker drives forward, cross blocked."
46:22,"Minute 46:22. Crowd reacts wildly."
46:23,"City corner whipped in, header cleared."
46:24,"Minute 46:24. Pep shouting instructions."
46:25,"De Bruyne collects rebound, passes sideways."
46:26,"Minute 46:26. Fans buzzing intensely."
46:27,"Haaland drives forward, blocked by Bastoni."
46:28,"Minute 46:28. Crowd reacts loudly."
46:29,"Rodri switches play, cross blocked."
46:30,"46:30 minutes gone. Still 0-0."
46:31,"Walker drives forward, cross blocked."
46:32,"Minute 46:32. Crowd reacting wildly."
46:33,"De Bruyne dribbles into box, blocked by Inter defense."
46:34,"Minute 46:34. Pep furious."
46:35,"City corner whipped in, cleared by Inter defenders."
46:36,"Minute 46:36. Fans groaning."
46:37,"Haaland tries through ball, blocked by Bastoni."
46:38,"Minute 46:38. Crowd reacts loudly."
46:39,"Rodri passes sideways, City retain possession."
46:40,"47:00 minutes gone. Tactical stalemate continues."
47:01,"De Bruyne dribbles, blocked by Bastoni."
47:02,"Minute 47:02. Crowd reacts wildly."
47:03,"Walker drives forward, cross blocked."
47:04,"Minute 47:04. Pep shouting instructions."
47:05,"Haaland shot blocked by Onana."
47:06,"Minute 47:06. Crowd reacts loudly."
47:07,"City recycle possession calmly."
47:08,"Minute 47:08. Fans buzzing."
47:09,"De Bruyne dribbles into box, blocked."
47:10,"47:10 minutes gone. Still 0-0."
47:11,"Walker drives forward, cross blocked."
47:12,"Minute 47:12. Crowd groans at blocked play."
47:13,"City corner whipped in, cleared by Inter defenders."
47:14,"Minute 47:14. Pep shouting instructions."
47:15,"Haaland drives forward, blocked by Bastoni."
47:16,"Minute 47:16. Fans react loudly."
47:17,"Rodri passes sideways, City retain possession."
47:18,"Minute 47:18. Crowd reacting intensely."
47:19,"De Bruyne dribbles, blocked by Inter defense."
47:20,"47:20 minutes gone. Tactical stalemate continues."
47:21,"Walker drives forward, cross blocked."
47:22,"Minute 47:22. Crowd reacts wildly."
47:23,"City corner whipped in, header cleared."
47:24,"Minute 47:24. Pep shouting instructions."
47:25,"De Bruyne collects rebound, passes sideways."
47:26,"Minute 47:26. Fans buzzing intensely."
47:27,"Haaland drives forward, blocked by Bastoni."
47:28,"Minute 47:28. Crowd reacts loudly."
47:29,"Rodri switches play, cross blocked."
47:30,"47:30 minutes gone. Still 0-0."
47:31,"Walker drives forward, cross blocked."
47:32,"Minute 47:32. Crowd reacting wildly."
47:33,"De Bruyne dribbles into box, blocked by Inter defense."
47:34,"Minute 47:34. Pep furious."
47:35,"City corner whipped in, cleared by Inter defenders."
47:36,"Minute 47:36. Fans groaning."
47:37,"Haaland tries through ball, blocked by Bastoni."
47:38,"Minute 47:38. Crowd reacts loudly."
47:39,"Rodri passes sideways, City retain possession."
47:40,"48:00 minutes gone. Tactical stalemate continues."
48:01,"De Bruyne dribbles, blocked by Bastoni."
48:02,"Minute 48:02. Crowd reacts wildly."
48:03,"Walker drives forward, cross blocked."
48:04,"Minute 48:04. Pep shouting instructions."
48:05,"Haaland shot blocked by Onana."
48:06,"Minute 48:06. Crowd reacts loudly."
48:07,"City recycle possession calmly."
48:08,"Minute 48:08. Fans buzzing."
48:09,"De Bruyne dribbles into box, blocked."
48:10,"48:10 minutes gone. Still 0-0."
48:11,"Walker drives forward, cross blocked."
48:12,"Minute 48:12. Crowd groans at blocked play."
48:13,"City corner whipped in, cleared by Inter defenders."
48:14,"Minute 48:14. Pep shouting instructions."
48:15,"Haaland drives forward, blocked by Bastoni."
48:16,"Minute 48:16. Fans react loudly."
48:17,"Rodri passes sideways, City retain possession."
48:18,"Minute 48:18. Crowd reacting intensely."
48:19,"De Bruyne dribbles, blocked by Inter defense."
48:20,"48:20 minutes gone. Tactical stalemate continues."
48:21,"Walker drives forward, cross blocked."
48:22,"Minute 48:22. Crowd reacts wildly."
48:23,"City corner whipped in, header cleared."
48:24,"Minute 48:24. Pep shouting instructions."
48:25,"De Bruyne collects rebound, passes sideways."
48:26,"Minute 48:26. Fans buzzing intensely."
48:27,"Haaland drives forward, blocked by Bastoni."
48:28,"Minute 48:28. Crowd reacts loudly."
48:29,"Rodri switches play, cross blocked."
48:30,"48:30 minutes gone. Still 0-0. Crowd tense."
48:31,"Walker drives forward, cross blocked."
48:32,"Minute 48:32. Crowd reacts wildly."
48:33,"De Bruyne dribbles into box, blocked by Inter defense."
48:34,"Minute 48:34. Pep furious on sideline."
48:35,"City corner whipped in, cleared by Inter defenders."
48:36,"Minute 48:36. Fans groaning."
48:37,"Haaland tries through ball, blocked by Bastoni."
48:38,"Minute 48:38. Crowd reacts loudly."
48:39,"Rodri passes sideways, City retain possession."
48:40,"49:00 minutes gone. Still 0-0."
49:01,"De Bruyne dribbles, blocked by Bastoni."
49:02,"Minute 49:02. Crowd reacts wildly."
49:03,"Walker drives forward, cross blocked."
49:04,"Minute 49:04. Pep shouting instructions."
49:05,"Haaland shot blocked by Onana."
49:06,"Minute 49:06. Crowd reacts loudly."
49:07,"City recycle possession calmly through midfield."
49:08,"Minute 49:08. Fans buzzing."
49:09,"De Bruyne dribbles into box, blocked."
49:10,"49:10 minutes gone. Still 0-0."
49:11,"Walker drives forward, cross blocked."
49:12,"Minute 49:12. Crowd groans at blocked play."
49:13,"City corner whipped in, cleared by Inter defenders."
49:14,"Minute 49:14. Pep shouting instructions."
49:15,"Haaland drives forward, blocked by Bastoni."
49:16,"Minute 49:16. Fans react loudly."
49:17,"Rodri passes sideways, City retain possession."
49:18,"Minute 49:18. Crowd reacting intensely."
49:19,"De Bruyne dribbles, blocked by Inter defense."
49:20,"49:20 minutes gone. Tactical stalemate continues."
49:21,"Walker drives forward, cross blocked."
49:22,"Minute 49:22. Crowd reacts wildly."
49:23,"City corner whipped in, header cleared."
49:24,"Minute 49:24. Pep shouting instructions."
49:25,"De Bruyne collects rebound, passes sideways."
49:26,"Minute 49:26. Fans buzzing intensely."
49:27,"Haaland drives forward, blocked by Bastoni."
49:28,"Minute 49:28. Crowd reacts loudly."
49:29,"Rodri switches play, cross blocked."
49:30,"49:30 minutes gone. Still 0-0."
49:31,"Walker drives forward, cross blocked."
49:32,"Minute 49:32. Crowd reacting wildly."
49:33,"De Bruyne dribbles into box, blocked by Inter defense."
49:34,"Minute 49:34. Pep furious."
49:35,"City corner whipped in, cleared by Inter defenders."
49:36,"Minute 49:36. Fans groaning."
49:37,"Haaland tries through ball, blocked by Bastoni."
49:38,"Minute 49:38. Crowd reacts loudly."
49:39,"Rodri passes sideways, City retain possession."
49:40,"50:00 minutes gone. Halfway through 2nd half. Score still 0-0."
timestamp,text
50:01,"De Bruyne dribbles, blocked by Bastoni."
50:02,"Minute 50:02. Crowd reacts wildly."
50:03,"Walker drives forward, cross blocked."
50:04,"Minute 50:04. Pep shouting instructions."
50:05,"Haaland shot blocked by Onana."
50:06,"Minute 50:06. Crowd reacts loudly."
50:07,"City recycle possession calmly through midfield."
50:08,"Minute 50:08. Fans buzzing."
50:09,"De Bruyne dribbles into box, blocked."
50:10,"50:10 minutes gone. Still 0-0."
50:11,"Walker drives forward, cross blocked."
50:12,"Minute 50:12. Crowd groans at blocked play."
50:13,"City corner whipped in, cleared by Inter defenders."
50:14,"Minute 50:14. Pep shouting instructions."
50:15,"Haaland drives forward, blocked by Bastoni."
50:16,"Minute 50:16. Fans react loudly."
50:17,"Rodri passes sideways, City retain possession."
50:18,"Minute 50:18. Crowd reacting intensely."
50:19,"De Bruyne dribbles, blocked by Inter defense."
50:20,"50:20 minutes gone. Tactical stalemate continues."
50:21,"Walker drives forward, cross blocked."
50:22,"Minute 50:22. Crowd reacts wildly."
50:23,"City corner whipped in, header cleared."
50:24,"Minute 50:24. Pep shouting instructions."
50:25,"De Bruyne collects rebound, passes sideways."
50:26,"Minute 50:26. Fans buzzing intensely."
50:27,"Haaland drives forward, blocked by Bastoni."
50:28,"Minute 50:28. Crowd reacts loudly."
50:29,"Rodri switches play, cross blocked."
50:30,"50:30 minutes gone. Still 0-0."
50:31,"Walker drives forward, cross blocked."
50:32,"Minute 50:32. Crowd reacting wildly."
50:33,"De Bruyne dribbles into box, blocked by Inter defense."
50:34,"Minute 50:34. Pep furious."
50:35,"City corner whipped in, cleared by Inter defenders."
50:36,"Minute 50:36. Fans groaning."
50:37,"Haaland tries through ball, blocked by Bastoni."
50:38,"Minute 50:38. Crowd reacts loudly."
50:39,"Rodri passes sideways, City retain possession."
50:40,"51:00 minutes gone. Tactical stalemate continues."
51:01,"De Bruyne dribbles, blocked by Bastoni."
51:02,"Minute 51:02. Crowd reacts wildly."
51:03,"Walker drives forward, cross blocked."
51:04,"Minute 51:04. Pep shouting instructions."
51:05,"Haaland shot blocked by Onana."
51:06,"Minute 51:06. Crowd reacts loudly."
51:07,"City recycle possession calmly through midfield."
51:08,"Minute 51:08. Fans buzzing."
51:09,"De Bruyne dribbles into box, blocked."
51:10,"51:10 minutes gone. Still 0-0."
51:11,"Walker drives forward, cross blocked."
51:12,"Minute 51:12. Crowd groans at blocked play."
51:13,"City corner whipped in, cleared by Inter defenders."
51:14,"Minute 51:14. Pep shouting instructions."
51:15,"Haaland drives forward, blocked by Bastoni."
51:16,"Minute 51:16. Fans react loudly."
51:17,"Rodri passes sideways, City retain possession."
51:18,"Minute 51:18. Crowd reacting intensely."
51:19,"De Bruyne dribbles, blocked by Inter defense."
51:20,"51:20 minutes gone. Tactical stalemate continues."
51:21,"Walker drives forward, cross blocked."
51:22,"Minute 51:22. Crowd reacts wildly."
51:23,"City corner whipped in, header cleared."
51:24,"Minute 51:24. Pep shouting instructions."
51:25,"De Bruyne collects rebound, passes sideways."
51:26,"Minute 51:26. Fans buzzing intensely."
51:27,"Haaland drives forward, blocked by Bastoni."
51:28,"Minute 51:28. Crowd reacts loudly."
51:29,"Rodri switches play, cross blocked."
51:30,"51:30 minutes gone. Still 0-0."
51:31,"Walker drives forward, cross blocked."
51:32,"Minute 51:32. Crowd reacting wildly."
51:33,"De Bruyne dribbles into box, blocked by Inter defense."
51:34,"Minute 51:34. Pep furious."
51:35,"City corner whipped in, cleared by Inter defenders."
51:36,"Minute 51:36. Fans groaning."
51:37,"Haaland tries through ball, blocked by Bastoni."
51:38,"Minute 51:38. Crowd reacts loudly."
51:39,"Rodri passes sideways, City retain possession."
51:40,"52:00 minutes gone. Tactical stalemate continues."
52:01,"De Bruyne dribbles, blocked by Bastoni."
52:02,"Minute 52:02. Crowd reacts wildly."
52:03,"Walker drives forward, cross blocked."
52:04,"Minute 52:04. Pep shouting instructions."
52:05,"Haaland shot blocked by Onana."
52:06,"Minute 52:06. Crowd reacts loudly."
52:07,"City recycle possession calmly."
52:08,"Minute 52:08. Fans buzzing."
52:09,"De Bruyne dribbles into box, blocked."
52:10,"52:10 minutes gone. Still 0-0."
52:11,"Walker drives forward, cross blocked."
52:12,"Minute 52:12. Crowd groans at blocked play."
52:13,"City corner whipped in, cleared by Inter defenders."
52:14,"Minute 52:14. Pep shouting instructions."
52:15,"Haaland drives forward, blocked by Bastoni."
52:16,"Minute 52:16. Fans react loudly."
52:17,"Rodri passes sideways, City retain possession."
52:18,"Minute 52:18. Crowd reacting intensely."
52:19,"De Bruyne dribbles, blocked by Inter defense."
52:20,"52:20 minutes gone. Tactical stalemate continues."
52:21,"Walker drives forward, cross blocked."
52:22,"Minute 52:22. Crowd reacts wildly."
52:23,"City corner whipped in, header cleared."
52:24,"Minute 52:24. Pep shouting instructions."
52:25,"De Bruyne collects rebound, passes sideways."
52:26,"Minute 52:26. Fans buzzing intensely."
52:27,"Haaland drives forward, blocked by Bastoni."
52:28,"Minute 52:28. Crowd reacts loudly."
52:29,"Rodri switches play, cross blocked."
52:30,"52:30 minutes gone. Still 0-0."
52:31,"Walker drives forward, cross blocked."
52:32,"Minute 52:32. Crowd reacting wildly."
52:33,"De Bruyne dribbles into box, blocked by Inter defense."
52:34,"Minute 52:34. Pep furious."
52:35,"City corner whipped in, cleared by Inter defenders."
52:36,"Minute 52:36. Fans groaning."
52:37,"Haaland tries through ball, blocked by Bastoni."
52:38,"Minute 52:38. Crowd reacts loudly."
52:39,"Rodri passes sideways, City retain possession."
52:40,"53:00 minutes gone. Tactical stalemate continues."
53:01,"De Bruyne dribbles, blocked by Bastoni."
53:02,"Minute 53:02. Crowd reacts wildly."
53:03,"Walker drives forward, cross blocked."
53:04,"Minute 53:04. Pep shouting instructions."
53:05,"Haaland shot blocked by Onana."
53:06,"Minute 53:06. Crowd reacts loudly."
53:07,"City recycle possession calmly through midfield."
53:08,"Minute 53:08. Fans buzzing."
53:09,"De Bruyne dribbles into box, blocked."
53:10,"53:10 minutes gone. Still 0-0."
53:11,"Walker drives forward, cross blocked."
53:12,"Minute 53:12. Crowd groans at blocked play."
53:13,"City corner whipped in, cleared by Inter defenders."
53:14,"Minute 53:14. Pep shouting instructions."
53:15,"Haaland drives forward, blocked by Bastoni."
53:16,"Minute 53:16. Fans react loudly."
53:17,"Rodri passes sideways, City retain possession."
53:18,"Minute 53:18. Crowd reacting intensely."
53:19,"De Bruyne dribbles, blocked by Inter defense."
53:20,"53:20 minutes gone. Tactical stalemate continues."
53:21,"Walker drives forward, cross blocked."
53:22,"Minute 53:22. Crowd reacts wildly."
53:23,"City corner whipped in, header cleared."
53:24,"Minute 53:24. Pep shouting instructions."
53:25,"De Bruyne collects rebound, passes sideways."
53:26,"Minute 53:26. Fans buzzing intensely."
53:27,"Haaland drives forward, blocked by Bastoni."
53:28,"Minute 53:28. Crowd reacts loudly."
53:29,"Rodri switches play, cross blocked."
53:30,"53:30 minutes gone. Still 0-0."
53:31,"Walker drives forward, cross blocked."
53:32,"Minute 53:32. Crowd reacting wildly."
53:33,"De Bruyne dribbles into box, blocked by Inter defense."
53:34,"Minute 53:34. Pep furious."
53:35,"City corner whipped in, cleared by Inter defenders."
53:36,"Minute 53:36. Fans groaning."
53:37,"Haaland tries through ball, blocked by Bastoni."
53:38,"Minute 53:38. Crowd reacts loudly."
53:39,"Rodri passes sideways, City retain possession."
53:40,"54:00 minutes gone. Still 0-0. Crowd tension rising."
54:01,"Lautaro almost sneaks through, Ederson off his line quickly."
54:12,"City fans whistling as Inter slow down play."
54:28,"Yellow card shown to Barella for late tackle on De Bruyne."
54:40,"'That’s a Champions League yellow all day,' sarcastic tweet."
54:55,"Corner for City, Haaland rises, header just wide!"
55:07,"Pep Guardiola gesturing furiously on the touchline."
55:14,"Inter counterattack, Dumfries sprinting down the right."
55:29,"Ederson punches cross away, chaos in the box."
55:41,"Fan tweet: 'My heart rate is 200 and it’s only 55 minutes.'"
55:58,"Shot from Dimarco, deflected narrowly over."
56:06,"Crowd roaring as Inter win another corner."
56:15,"Martínez header forces Ederson into a brilliant save!"
56:25,"'How is this still 0-0???' tweet trending."
56:36,"Referee warns both benches after heated words."
56:48,"De Bruyne threads a ball, Haaland flagged offside."
57:03,"'Haaland is human after all,' sarcastic fan post."
57:17,"Rodri tries from distance, Onana dives and tips it wide."
57:30,"City corner, cleared, Walker smashes rebound high into stands."
57:44,"Tweet: 'That ball is still travelling to Istanbul airport.'"
57:59,"Crowd noise deafening, game wide open at 58th minute."
timestamp,text
58:01,"De Bruyne switches play left, Grealish driving at Darmian."
58:02,"58:02 — Crowd volume rises as City push higher."
58:03,"Inter compact at the back, everyone behind the ball."
58:04,"Tweet: 'Inter defending like it's the Colosseum out here.'"
58:05,"Haaland tries first-time volley, skies it well over."
58:06,"58:06 — sarcastic post: 'That’s a conversion, not a shot.'"
58:07,"Onana slows the game down with a long hold."
58:08,"City fans boo loudly as seconds tick away."
58:09,"Dimarco bombs forward, cross blocked by Walker."
58:10,"58:10 minutes — Inter slowly creeping into City half."
58:11,"Tweet: 'Inter playing chess, City playing FIFA.'"
58:12,"Rodri cuts out Barella’s pass, instant counter triggered."
58:13,"De Bruyne releases Grealish on left, cross cleared by Acerbi."
58:14,"Fans shouting 'shoot!' as City circle Inter’s box."
58:15,"Haaland’s shot deflected for a corner."
58:16,"Tweet: 'Every City shot = Inter leg magnet.'"
58:17,"Corner taken quickly, Gundogan hits volley, Onana saves!"
58:18,"Onana already in man of the match territory."
58:19,"Tweet: 'Put Onana in the Louvre.'"
58:20,"59:00 — frantic tempo, game tilting City’s way."
59:01,"Martínez fouled near halfway, Inter breathe."
59:02,"Tweet: 'Lautaro spends more time on grass than turf.'"
59:03,"Free kick swung into City area, Stones heads away."
59:04,"City regain ball, crowd chanting louder."
59:05,"Pep barking orders non-stop from the touchline."
59:06,"Tweet: 'Pep looks like he’s conducting an orchestra of chaos.'"
59:07,"Rodri drives forward, through ball too heavy."
59:08,"Onana smothers calmly and kills momentum."
59:09,"Grealish nutmegs Darmian, crowd erupts."
59:10,"59:10 — sarcastic tweet: 'Darmian’s career ended twice tonight.'"
59:11,"Cross blocked again, Inter throwing bodies everywhere."
59:12,"Barely any breathing room in midfield now."
59:13,"Tweet: 'This is basketball disguised as football.'"
59:14,"Haaland wrestled down, ref waves play on."
59:15,"Pep furious, yelling at fourth official."
59:16,"Tweet: 'Guardiola gonna combust before 70th minute.'"
59:17,"Inter counter, Martínez cuts inside, shot blocked by Dias."
59:18,"Crowd gasps — that was close."
59:19,"60:00 — one hour gone, still 0-0."
60:01,"Fans chanting non-stop, tension unbearable."
60:02,"Tweet: 'My beer is trembling like me.'"
60:03,"City building patiently again through Stones."
60:04,"De Bruyne shoots from 25 yards, tipped over by Onana!"
60:05,"Onana screams at his defense to wake up."
60:06,"Tweet: 'Onana saving EVERYTHING, even my GPA.'"
60:07,"Corner swung in, cleared at near post."
60:08,"Rodri follows up, shot blocked by Bastoni."
60:09,"Tweet: 'Inter defenders would block sunlight if needed.'"
60:10,"Counter for Inter, Barella tries through ball to Martínez."
60:11,"Too heavy, Ederson collects easily."
60:12,"City right back at Inter’s penalty area in seconds."
60:13,"Fans whistling every Inter touch."
60:14,"Tweet: 'City fans acting like every pass is a crime.'"
60:15,"Haaland free in the box, header wide!"
60:16,"Groans across the stadium."
60:17,"Tweet: 'How did Haaland MISS that?? Unreal.'"
60:18,"Pep drops to knees, disbelief."
60:19,"61:00 — game stuck in high intensity cycle."
61:01,"Inter regroup with short passes, slowing tempo."
61:02,"Tweet: 'Inter playing with the remote control, City stuck on fast forward.'"
61:03,"Dumfries races down right flank, low cross cut out by Ederson."
61:04,"City spring counter instantly, Grealish central."
61:05,"Pass to Haaland, blocked by Acerbi AGAIN."
61:06,"Tweet: 'Acerbi quietly playing like prime Maldini.'"
